ID,content
9041,Good
9042,Gk bisa terbuka lifinnya ...di hp yg baru ..mohon di bantu supaya bisa daftarkan Livin di hp yg baru
9043,"Saya senang dengan Livi' by Mandiri, bisa cek saldo, transfer aman, bisa cek juga siapa yang transfer"
9044,Sangat bermanfaat 😀😀😀🙏🙏🙏
9045,Praktis dan cepet prosesnya....mantap👍
9046,saya sudah mengingat sandi akun aku tapi tidak bisa masukk dan saya belum punya kartu debit tolong di bantu
9047,Udah install kok gak bisa dibuka ya??? Jadi gak bisa ngapa-ngapain ini!!!
9048,kenapa pas pindah device ke hp lain susah harus ke cabang tolong di perbaiki dan untuk keterangan nya mohon pihak mandiri lebih jelas soal pindah device ini aplikasi juga sering lemot gagal login tolong lah jangan kaya gini
9049,Aplikasi yg Baik sangat membantu...mantap..mantap..👍👍👍
9050,good 👍🏻👍🏻👍🏻
9051,Bagus
9052,Maaf saya ada kendala saat mau login layar hp tidak mau di ketik waktu masukan sandi
9053,Nggak bisa dibuka kenapa ya😫
9054,Bagus
9055,"Buruk banget, ayolah saya kira bakal meningkat nih"
9056,"Susah bgt skrg masuk livin, tiap kali log ini selalu muncul "" Jaga keamanan akun dan aktivitas anda"" . Disuruh hapus aplikasi, tp sy bingung aplikasi mana yg harus sya hapus biar bisa masuk😌"
9057,Tidak bisa login ke aplikasi.meskipun sudah melalui login seperti yang dianjurkan sampai verifikasi wajah ujungnya kembali ke tampilan awal
9058,sangat membantu
9059,"sesuai kata q karna sudah diperbaiki, aku tambah bintangnya"
9060,Ok
9061,Min saya kasih saran kenapa harus vervikasi wajah karena itu sangat menyulitkan bagi pengguna yg kemera hp depannya buram atau bermasalah
9062,"Aplikasi Tak Jelas merepotkan. Bisa bisa nya Tiba tiba login,masuk gak bisa, dibilang sistem Gak resmi. Emang saya beli sistem di tukang loak.. menyusahkan"
9063,Sudah pakai aplikasi ini selama 7 bulan.sekarang tidak bisa di gunakan karna hp tidak mendukung.sebelumnya baik2 saja.sudah TLP ke 14000 dan uninstall app masih saja.cc suruh coba pake hp lain.parah solusinya.mending tidak usah pakai saja.ribet
9064,"Tolol bngat scan muka malah ga bisa tolol!!! Buat apa scen KLO buat masuk ga bisa,, saya tuh baru ganti hp ,, jngan mempersulit lah , maka nya scan muka yg detail,, kocak"
9065,"Livin tidak bisa dibuka dari kemarin, diupdate gak bisa"
9066,Sangat baik
9067,Baik sangat puas
9068,Tolong perbaiki Livin ya masak saya gak bisa lagi login lagi.pas mau daftar lagi perbaikan teruss payah
9069,"Ngga tau knpa, padahal saldoku ada 100 tapi ngga bisa transfer 50.... pdhl Jesi kartu ATM sama aja Kya punya Kawa ku, saldo kawan ku bisa di sisakn 10rb kok aku minimal 100rb"
9070,"Susah bgt kalau lagi butuh malam,ganguan terossssssss"
9071,"Lama lama kapok pake livin, bukan mmbatu malah mmpersulit, untuk tf pun slalu gagal, apk nya ancur , gak bisa dgunakan di jam 2 mlm ke atas"
9072,"Waktu perawatan nya lama,pas lagi perlu perlunya gagal terus mau transfer uang ,"
9073,Aplikasi sering ganguan.. makin parah
9074,"Aplikasi rusak, slalu gagal daftar sekelas BUMN padahal"
9075,sering eror kalau tengah malam padahal mbanking lain aman aman aja
9076,"Berat, udah setor tunai via token, eh saldo ga masuk, hilang aja tu duit. Trs tambah parah transaksi pakai qris, tiba"" ga bisa trs malah saldo berkurang. Aneh"" nih mbangking satu ini."
9077,200 zonk
9078,Tolong kasi tau Gi mana cara daptar nya kok gak bs. Selalu dalam perbaikan trus yg keluar
9079,Kadang lemot knp ya?
9080,"Sekarang mau login loading lama, mohon update perbaikan"
9081,Ok
9082,"Kenapaaa d arahkan k aksesibilitas truusss...kemarin"" GK....binggungg"
9083,Susah login
9084,"Sangat membantu dalam segala keperluan, sukses selalu livin' by Mandiri"
9085,Sangat membantu dalam segala hal
9086,"Gimana ini aplikasi gk jelas gk bisa login liat saldo , massak nAbung kek gini, gimana maau top up gk bisa , tf gk bisa"
9087,"Susah sangat, 👎 yang pasti dah sesuai e Ktp,,,tp sistem berkata belum lengkap,,,bahkan petugas dkat bank di luar negeri nie angkat tangan dah,,,tolong dipermudah bos"
9088,"Saya ga bisa masuk karena HP beserta no SIM nya hilang, dan sebab itu ga bisa login verifikasi no Telp. Sudah ke bank mandiri nya dan CS nya bilang kalau mau ubah nomor baru nunggu berbulan-bulan. Kecewa banget sama pelayanan nya ga gercep dan ga meduliin kenyamanan user nya 🤧, pdhl duit nya mau di buat TF²"
9089,Bang mandiri bank yang tidak aman .Saya tidak merekomendasikan membuka rekening di bank mandiri . Semoga alalh segera membinasakan para penipu.
9090,Aplikasi macam apa ini..!!! Kenapa mau aktivasi livin by mandiri selalu gagal dengan alasan Layanan Sedang Tidak Tersedia Untuk Sementara!!! Bagaimana mau transaksi dan Cek Mutasi kalau seperti itu.
9091,Sangat bermanfaat. Terima kasih
9092,Sampai sekarang masih baik baik aja Mantap dehh....👍👍👍👍👍
9093,Susah log in
9094,Saya kok dimintai verifikasi tambahan Udah ke cs. Tetep gak bisa trus harus gimana
9095,"Gajelas login masa hp sistem operasi hp tidak mendukung, yg mendukung hp seperti apa coba hp jadul buruk amat sangat aplikasi ini"
9096,knapa aplikasi livin tdak berfungsih di HP sya
9097,TDK semulus aplikasi pas mau buka rekening dl
9098,"Mau bikin akun kenapa selalu perbaikan terus,mau bikin lama terus2an begitu kapan selesainya"
9099,Saya lupa password kalau saya kali lupa password dari aplikasi disuruh masukkan nomor kartu ATM dan nomor CCP saya nggak punya kartu ATM tapi saya punya mandiri livin
9100,Aplikasi eror
9101,"Sangat Mempermudah transaksi tapi sering banget perbaikannya, saat perlu tdk bisa dibuka"
9102,Sampai sekarang gabisa pakai livin padahal butuh bngt... Lma bngt ini it pusatnya bgimane dah? Udah setor fto pegang ktp ala2 pinjol kata temen 🤣 sampai di tnya jenis type hp apa tp ga bisa muluk masa gada opsi lain atau gmn gt.. mau sampe kpan bgini 🥺
9103,"Apk aneh,masa pas verif muka tidak bisa katanya ada tugas tambahan tpi gak dikasih tau apa tugas tambahannya saya sangat kecewa"
9104,"Tidak ada notifpikasi ketika ada dana masuk, tidak seperti Brimo, dia me notifpikasi semua aktifitas, sedangkan Livin cuma iklan, iklan, dan iklan yang masuk, Livin by Mandiri 👎 tidak hebat.! Tolong itu di perbaiki."
9105,setelah hp saya restart ulang pabrik ko livin saya ga bs diakses ya
9106,2 kali proses pembelian nyangkut dan penanganan lemot
9107,🍻
9108,"Setiap buka livin pasti selalu lama loading nyaa, udah sabar bgttt tapi mau gimana pun masih aja lama loading masuk nya"
9109,Kenapa tidak bisa menambah daftar transfer favorit?
9110,Udah 3 hari ini gak bisa buka aplikasinya. Mau login tiba-tiba keluar sendiri.
9111,Baik
9112,Bagus sekali
9113,Mohon di update untuk Android 15 iOS 15
9114,Akhir2 ini buat login aja susah loading terus
9115,Terimakasih sudah membantu mengatasi masalah mbanking saya
9116,"Gila verifikasi wajah gagal terus,balik lagi balik lagi ke pembuatan password,tapi ketika sudah berhasil verifikasi malah kembali lagi ke pembuatan password. Lama² pindah bank juga nih kalau gini terus,"
9117,selesai buka rekening jadi tidak bisa login keluar keluar sendiri
9118,Ok
9119,Mantap
9120,"Ga bisa login gimna ini aplikasi nya,padahal AQ udah daftar,malah di suruh daftar LG kacau ini aplikasi Nya"
9121,"sangat mengecewakan livin sekarang, mau buka aplikasinya sangat memakan waktu yg cukup lama padahal jaringan internet sangat kencang, padahal buka mbanking bank lain lancar satset, sampah emang sudah banyak yg review bintang 1 baru-baru ini tapi tetap tidak ada perubahan, sangat mengecewakan tidak ada gunanya m-banking kalau lelet begini jadinya mau transaksi serba susah, kecewa SAMPAH 👎🏻"
9122,Setiap mau masuk pasti tulisan tidak bisa terhubung itu maksudnya gmna sinyal aman ko apk udh di update masa udh 4 hari ga bisa buka terus
9123,Kok bisa gini bahasa ny belum bisa berhasil terhubung ...
9124,"Tolong ini dibenerin bugnya , ga bisa dibuka aplikasinya, crash terus Device : android 7"
9125,Ruwet
9126,Okelh
9127,"Aplikasi yang memudahkan transfer uang, tapi kenapa setiap saya mau transfer saya selalu harus download ulang aplikasi Livin nya. Karena aplikasi Livin nya gak bisa di buka. Jadi saya harus hapus & download yang baru. Kenapa selalu begtu? Repot urusan"
9128,Bagus
9129,Sangat membantu
9130,"Sudah 1 bulan berlalu, untuk login di livin masih terkendala sudah ke kantor cabang tapi masih belum teratasi"
9131,Verifikasi wajah selalu bermasalah
9132,"Kenapa setiap buka aplikasi livin ini pasti langsung ketutup, dapat tulisan kalau aplikasi tidak mendukung di HP android, gimana ini? Kenapa sering jadi seperti ini? Mohon di perbaiki lagi untuk aplikasinya"
9133,"Kak saya sudah kyc pembukaan rekening berhasil tapi aplikasi ke uninstall jadi tidak bisa login, sementara buat login harus pake nomor kartu, tolong dibantu agar saya bisa login lagi terimakasih"
9134,Powet cash saya blm muncul diaplikasinya
9135,"Hp saya keriset aplikasi semua kehapus termasuk Livin dan ketika mau di login kembali harus pake nomor kartu sedangkan saya hanya daftar online tidak memiliki kartu,tolong bantuannya"
9136,Tidak bisa untuk transaksi reksadan
9137,"Sudah beberapa hari ini buka livin by mandiri tidak bisa...saya smpat berpikir apakah karna kami pakai starlink diatas kapal sampe tdk bis di akses...eh pas dapatnya jaringan telkomsel...malah sama saja...klu temanku yg lain pakai mbanking bni,bri lancar² saja...parah memang Mandiri...👎"
9138,Aplikasi tidak jelas Berapa kali coba verifikasi muka Gagal terus
9139,puas dan gak pernah mengecewakan
9140,Oke
9141,Bagus licin ny
9142,Oke bagus. Cuma kadang kadang suka error tidak bisa dibuka tolong di perbaiki
9143,Baik
9144,kenapa tiba-tiba ada notif operasi handpone tidak mendukung?
9145,Loding terus
9146,Memudahkan transaksi..mantap
9147,"Hp andorid 11 tanpa pernah di oprek2 , malah ga bisa login 🤦🤦🤦🤦🤦"
9148,tolong munculin KSM di livin saya.. saya tidak butuh KPR yang di butuhin KSM terimakasih
9149,Edit: Sudah jauh lebih baik
9150,"Parah gk bisa d buka sama sekali udah berapa hari,, keluar sendiri mulu,padahal mau d pake,,parah parah,,"
9151,Sudah 2 hari ini tidak bisa masuk ke apk livin
9152,Suka lemot bikin kesel bae Najis lama2 sama livin
9153,Tidak berguna susah utk login
9154,Good 👍
9155,Saya tidak bisa melakukan transaksi
9156,"Knp akhir-akhir ini mau login aja susahnya minta ampun,sinyal memadai aplikasi selalu d update,sedangkan potongan ini itu lancar terus,ayolah jangan buat pelanggan tidak nyaman"
9157,"Sudah hampir 2minggu saya ngga bisa akses ke livin, ke cs kacab katanya ada masalah seluruh pengguna aplikasi. Tolong segera ditindak lanjutin dong laporan sy, sy jadi mati kutu tidak bisa payment dsb."
9158,"Kalau menurut saya aplikasinya terlalu rame warna warni, kalau saya lebih suka yg simpel2 aja, terlihat rapi dan bersih, simpel. Semoga nanti ada perubahan yg lebih baik lagi..."
9159,Min knp sy gabisa login ke livin lg ya? Padahal tangggal lahir sama nomor kartu sesuai.
9160,Cukup memuaskan
9161,"Saya Kehilangan no telpon dan saya kehilangan akses untuk login ke akun livin mandiri saya,saya sudah email dan tidak direpond degan baik"
9162,kocak lah tengah malem lagi butuh gabisa transaksi
9163,Aplikasi eror
9164,Maintenance terus tiap hari tapi ga ada peningkatan
9165,"Aplikasi rusak, login kok gagal mulu gangguan gangguan ga jelas, nyesel gw bkin tabungan mandiri"
9166,"Padahal ewalet udah di kaitkan dengan livin tapi tetap aja sering no transaksi tidak di temukan, aplikasi aneh"
9167,Sukaa bangat eror jam 00 sampe jam 3 bikin ribet
9168,Min ini kanap livin saya gk bisa ke buka
9169,Hallo pak kenapa sya mau top up dana .gak bisa padhal nomer tujuannya udah bnar
9170,"Tolong lah,,kalau bkin aplikasi,pas minta update jangan suruh masuk ulang lagi,,kalau masuk ulang nya gampang gak papa,,ini susah nya minta ampun,bank ternama tapi sistem bobrok begini,,,PAYAH"
9171,Aplikasi kontrol
9172,Layanan ya bagus
9173,Terima kasih atas aplikasi ini menjadi mudah segala bisnis
9174,ni knpa ko skrg susah untuk melakukan pembayaran maupun top up dana selalu saja nomornya tidak ditemukan
9175,Tidak bisa di buka
9176,Makasih atas kenyamanan dan fitur yg lengkap
9177,Udh sip 👍👍👍
9178,"Kenapa setelah di instal lagi.. malah ga bisa masuk.. sebelumnya ga bisa masuk, di copot lalu di pasang kembali.. tapi ga bisa masuk"
9179,Knp pas dibuka aplikasi tidak tersedia padahal udh masuki no verifikasi nya aneh
9180,"hey admin . ini kenapa susah banget buat vermuk??? biasanya saya gampang buat vermuk mau pindah mbanking ke perangkat yang lain. ini kok gagal terus!!!! yang bener lah buat aplikasi mbanking . aplikasi mbanking aja kok pindah perangkat, kok livin susah banget!!!!"
9181,"Belum puas untuk bank mandiri yang memberikan batasan karakter dan huruf di nama rekening maksimal 20.. sedangkan nama saya ada 21 karakter huruf. Di nama rekening dan di kartu jadi terpotong. YANG HARUSNYA NAMA di KTP ABD. RAHMAN AL KAYYIS di rekening dan kartu jadi ABD. RAHMAN AL KAYYI ,kan anjengg. padahal di bank digital tidak ada batasan karakter. iya sih, di sistem bank sesuai KTP, tapi saya belum puas karena nama di potong potong apalagi rekening selalu di jadikan metode pembayaran..."
9182,"Kenapa livin by mandiri saya gak bisa di buka.selalu muncul belum bisa terhubung,mohon bantuannya"
9183,"Sebagai nasabah mandiri dan pengguna livin by mandiri, segala keperluan transaksi jadi lebih mudah dan praktis., rekomended banget bagi nasabah mandiri untuk menggunakan aplikasi livin by mandiri"
9184,Bagus
9185,Kebanyakan mantane nya. Mau transaksi aja susah
9186,Mudah bertransaksi dengan siapapun
9187,Tolong ditambahkan menu untuk layanan pembayaran pajak bumi dan bangunan. Terimakasih
9188,😡😡
9189,"sudah satu minggu lebih tidak bisa log in ,dengan keterangan sedang meningkatkan layanan ,lalu bagaimana ?"
9190,Ini knp drtd kok gak bisa kebuka ya aplikasinya
9191,Daftar harus manual yg sudah pernah pny rek mandiri tidak aktif dan sudah hilang kartu atm ya
9192,Servicenya baik ramah
9193,Maaf kok linving saya gx bisa masuk . Ya trus isi tulisan fitur tidak sedia ... ini sudah 3 bulan lebih. Gimana ini pergi ke kantor udah 3x tapi nihil.. malah petugas bank gx bisa .. solusinya donk
9194,Heran dah perasaan baru kemarin ni update lagi
9195,"Tolong kenapa ada selalu tanda notifikasi error disuruh untuk menghapus aplikasi berbagi layar, tolong ini sangat menyulitkan customer"
9196,Kenapa beberapa hari ini livin susah dibuka selalu ada notifikasi hapus share screen padahal tidak ada aplikasi itu di Hp saya. Terima kasih 🙏
9197,Min. Kok apk Livin saya tidak bisa di gunakan di hp saya ya.
9198,"Aplikasi tidak dapat di gunakan , mohon perbaikan , sudah hampir 2 bulan tidak bisa saya akses aplikasinya"
9199,"Aplikasi yang sangat baik, dan gak ribet"
9200,Baik dan aman
9201,Bagus
9202,"setiap mau login ke living selalu gagal keluar terus heran padahal jaringan kenceng,tolong di perbaiki lagi min susah jadinya kalo mau transaksi"
9203,makin ribet aja kalian bikin verifikasi.
9204,"Sudah beberapa hari ini livin tidak bisa diakses, saat diakses selalu gagal dan muncul tulisan"" Livin by Mandiri terus berhenti "" Sebenarnya ini ada apa dan bagaimana penanggulangannya? Soalnya saya sudah coba usahakan terus tapi tetap tulisan itu yang muncul"
9205,Perfect
9206,aplikasi apa.an kok seruwet ini.. gk kayk apl sebelah mudah klo gk karna kerja.an ogah pakek atm ini
9207,Susah masuk ny e Banking knp ini
9208,the best
9209,Livin saya eror
9210,Masa iya hp saya android os 12 tidak bisa pakai
9211,"Harus mematikan aksesibilitas aplikasi lain, Jadi mengganggu kinerja aplikasi lain"
9212,Lumayan
9213,Gak bisa di akses
9214,"Senang sekali sama aplikasi ini, pokoknya terbaik lah dan mudah di gunakan 😊"
9215,"Saya mau bertanya , saya sebagai orang yang bekerja disalah satu pt , dan ot saya bekerja sama dengan mandiri , gajih saya pun dibayar dengan payrol , apakah saya bisa meminjam uang pake mandiri KSM , tapi dilivin saya tidak ada halaman untuk meninjam"
9216,Memudahkan setiap transaksi
9217,Kenapa terima uang dari luar negeri selalu sangat lambat proses nya. Beda dengan BCA..??
9218,Sangat membantu
9219,ERROR MULU
9220,Sangat bermanfaat
9221,"Kenapa g bisa verifikasi sms sihh.... kalau mau verivikasi sms selalu ""layanan sedang tidak tersedia"""
9222,Di handpohone saya ga bisa di pake
9223,lemot
9224,Sangat membantu dan memudahkan transaksi
9225,"gabisa login2, udaa coba uninstal teerus instal lagi gitu aja terus ""layanan tidsk tersedia untuk sementara"" gimana nih solusinya? jadi susah buat gerak kalo apk gabisa digunain gini."
9226,Baik
9227,Bantu mengapa Livin Mandiri tidak bisa diakses adalah adanya pemeliharaan sistem. Sudah ta kirimkan ke alamat emailnya tapi belum dibales. Dari pihak bank bilang 7 hari sudah jadi tapi sampai sekarang belum jadi² itukah apk yg buat kan kalian sebenarnya kalian taulah caranya 🤦‍♂️
9228,Tidak ribet membantu sekali
9229,Membantu sekali buat ke perluan saya
9230,"Saya nasabah banj mandiri, 1 bulan ini livin selalu gangguan. 3 jam lalu jalan, sekarang sudah eror lagi. Apa masalahnya ."
9231,Gangguan terus anjink!!!!!!
9232,"Enggak ada paylater dan pinjaman , sudah lama menggunakan kartu mandiri"
9233,Knapa Livin saya bermasalah terus
9234,"Transaksi cepat, mudah gak ribet gak pake kartu ATM langsung di hand phone.. Dunia dalam genggaman anda. Transaksi apa saja bisa lewat hand phone (HP). Download sekarang juga..."
9235,Puas
9236,Skr mau buka Livin by Mandiri tdk bisa..
9237,Min kenapa ya livin saya kok ga bisa buat transfer pdhl saldo cukup tp klo nerima transferan bisa
9238,"Aplikasinya nggak bisa di buka ,, saya sangat kecewa karena aplikasinya berbeda tidak seperti dulu"
9239,Saya kasih 3 dulu soal nya susah login pembarui masuk akun livin
9240,"si paling pengen terlihat secure. tuh BCA mobile aman aman aja gapake pengaman seketat ini. uda capek kucing kucingan mulu, mau balik ke BCA lg aja 😅"
9241,tingkatkan kualitas pelayanan buat nasabahnya
9242,Ini aplikasi Napa sih eror terus.. masukan kode pin pun benar aja selalu aja di bilang salah.. setiap kx aja perlu mesti kata nya pin ke blokir..
9243,"Ini kenapa ya Livin abis di upgrade malah eror, setiap pengen log gin selalu muncul tulisan jaga keamanan dan aktivitas anda Mulu. Tolong dong Livin di perbarui, bikin susah kalo pengen ngelakuin transaksi"
9244,"Di jam"" Tertentu engga bisa di gunakan aplikasi livin mandiri nya.. Payah"
9245,"Klo tengah malam,sering lali mengalami tidak bisa melakukan transaksi"
9246,"Kenapa setiap buka livin lemot banget,tadi nya gak lemot skrng jadi lemot"
9247,Perbaiki lah min saya tidak bisa login
9248,Sering GK bisa login
9249,Maff ini kenapa peripikasi Waja saya GK bisa...kalo gak bisa berati saya gak bisa masuk lipin tolong di nonaktip kan peripikasi Waja atas nama Gerrymurfih Kemaren saya gak sengaja ke hapus lipin nya mau login gak bisa dan apa solusi nya tolong di bantuh soal nya semua yg saya masukan benar
9250,Disuruh update mulu dah perasaan
9251,Gkbisa dibuka udh berhari-hari livin ini
9252,Knapa ya sekarang saya tidak dapat menggunakan livin tulisan nya HP anda tidak resmi
9253,Oke udah bisa
9254,Josss
9255,makin ke sini makin kaya burik aplikasi nya..
9256,Min kok livin saya di suru login ulang terus
9257,nice apps
9258,Kenapa setiap jam 11 malam ke atas selalu pemeliharaan sistem? Sangat mengganggu aktivitas transaksi
9259,Kenapa ini Livin.sblomnya bisa di akses di hp.masalnya sistem hp tidak mendukung Livin mandiri.ada apa ini
9260,Sangat puas dg fiturnya lengkap dan sangat membantu
9261,Saya mau mengajukan pinjaman ko ga ada ya di fitur pinjaman?
9262,Kok Livin baru ga bisa di buka
9263,Bii yaya admintrasinya terlalu besar
9264,"Apakah bisa di bantu boss ku, Krn saya habis ganti hp dan hp lama rusak tidak bisa di perbaiki tks"
9265,"Kocak, di rekening harus sisa Rp100.000 Kan lumayan buat beli bensin.gak seperti bank tetangga bisa kuras habis. Gak cocok bagi saya bank ini."
9266,"Halo admin, senang rasanya bisa berinvestasi lewat Livin' sayangnya tidak ada Grafik candlestick yang mudah dibaca dan dipahami."
9267,App nya selalu eror 🤣 kritis
9268,"kenapa Livin saya ngga bs masuk ya.terus menerus minta verifikasi, isi no kartu, verifikasi wajah terus berulang ulang.mohon diperbaiki.yg sebelum update ngga pernah ad masalah"
9269,ko aku ga bisa login padahal udah ngisi bener bener 😢
9270,Ok
9271,Kenapa sekarang klo buka livin selalu muncul tulisan jaga keamanan henpon anda begitu terus... Coba tolong di perbaiki untuk pelayanan nya
9272,"Saya Buat rekening baru, tapi kenapa ya kok susah sekali untuk daftarnya, tulisannya selalu, layanan tidak tersedia untuk sementara waktu, sampai saya ke cabang nya, hanya disuruh sabar"
9273,Oke
9274,apk nggak berguna susah login. nyesal gua dowlod. parahhhh
9275,Bagus
9276,"Kapan ni mandiri ngrilis bank digitalnya, Masak kalah dengan BRI dengan Bank raya dan BNI dengan hibank nya."
9277,aplikasi apaan nyusahin pengguna nya aja login aja di persulit
9278,Sudah dapat tanggapan dari livin🙏🙏
9279,Tolong ksm munculkan lagi hutang ku sudah lunas
9280,Minta bantuan via whats app chat jam 10 pagi dibales jam 7 mlm. Perihal mau tanya kartu atm status dalam pejalanan tapi sudah lebih dari 7 bulan tidak sampai. Solusi WA tp responnya terlalu slow respon
9281,sangat mmbantu saya
9282,Ok
9283,Membantu
9284,yuhuhu
9285,Knp aku gk bisa daftar gagal terus
9286,kenapa aplikasi ini kok gk mendukung si HP q. tolong dong di perbaiki lg
9287,👍
9288,Sangat2 membantu dalam urusan transaksi... Smoga lebih di tingkat kan lagi layanannya
9289,"APK MAINTENANCE MULU,NGGA ADA PERUBAHAN"
9290,"Sangat membantu,mohon bantuannya cara masuk ke livin yg sudah kena dirisek HP"
9291,Bagus... Tp sayang utk yg baru login menu nya kurang lengkap... Ada yg disembunyikan menunya...
9292,Selalu suruh update males banget
9293,Baik
9294,Tiba2 aja pembayaran tertunda saldo sudah terpotong lagi.. solusinya gmna biar saldo balik ini.. bantuannya yaa livin
9295,Salah satu aplikasi perbankan yg mudah & nyaman digunakan. Selama pakai aplikasinya tdk pernah terasa berat saat masuk aplikasi. Good luck Livin👍🏼
9296,Susah bngt di buka aplikasi nya
9297,Very good app.
9298,Membantu sekali
9299,Perlu di tingkatkan pelayanannya
9300,Ini kenapa ga bisa login
9301,Ini aplikasinya apakah tidak bisa di perbaiki? Selalu bermasalah dari tahun lalu
9302,Loading lama.... Disaat butuh cepat spt ini makany saya malas donlod aplikasi ini . Ditambahkan LG bintang ny mudah2an gak lemot lg 11-1-2025 10.43
9303,Kenapa Livin mandiri tidak tidak support pada google pixel 7pro.sedangkan bank lain aman . HP saya tanpa root
9304,Min beberapa hari ini mau buka Livin'by mandiri gak bisa
9305,ATM setor tunai buruk nya minta ampun. Lebih parah dari ATM BRI
9306,"Livin ga bisa dibuka di hp baru ,udah verifikasi wajah ,udah ke cabang terdekat tetep gak bisa ,, tolong kasih solusi"
9307,Mantap
9308,"Mau login ke livin, muncul verifikasi tambahan diperlukan. Sudah ke CS satu bulan belum teratasi, katanya blm ada jawaban dari IT pusat. Sampai skrg belum bisa pakai livin. Tolong sistem IT diperbaiki. Kata visi bank Mandiri mau menjadi solusi perbankan digital yang handal dan sederhana, kok tidak sesuai dg kenyataannya?"
9309,Selalu tepat apa yg di inginkan nasabah
9310,"kenapa sekarang di buka aja susah, susah kalo pas ada keperluan mendadak mau mbuka aja harus nunggu ber jam2 mana di tempat ku posisi ke bank jauh jarak 75 km, kenapa livin jadi parah gini sekarang. Tolong lah min apps nya segera di perbaiki !!!"
9311,Perangkat Samsung galaxy a15 gabisa bukak
9312,Smngt membantu terimh kasih bay mandiri
9313,"Aplikasi abal2, dibuka susah loading terus. Gak bisa nyimpan no rekening, harus selalu input lagi kalau mau tf bye lah kalau gitu"
9314,Kenapa kalo buka apk livin pas pakai wifi lancar banget Tp pas pakai data lemot banget Padahal buka apk bank lain gak lemot kalau pakai data
9315,Ok
9316,"Tolong perbaiki SEGERA""sistem operasi tidak mendukung"" sudah upgrade android terbaru masih dibilang tidak mendukung, sebelumnya bagus2 aja ini aplikasi"
9317,"👍👍 mantab, aplikasi mbanking yang mudah digunakan menu2nya jelas dan sederhana"
9318,Gmna dah transfer tidak bisa di proses krn alasan keamanan..udh 3 hari pun..Mlah d suruh datang ke kantor cabang..bnerin dari aplikasi aja gk bisa gmn..bkin susah aj
9319,"Sudah 1 bulan lebih buat laporan ke kantor cabang diponegoro pontianak atas perubahan nomor HP karena HP dan SIM card nomor HP lama hilang. Sampai saat ini tidak bisa registrasi ke livin. Sebelum ada update aplikasi bulan November 2024 masih bisa ganti nomor HP. Harus y dg verifikasi wajah dan PIN livin sudah cukup utk registrasi livin baru. Sama menambahkan rekening yg biasa di transfer tolong tambahkan kuota yg tersimpan sementara, paling tidak 20 nomor lah. Ini cuma 5"
9320,Mantap
9321,knpa bgini
9322,"Baru selesai update HyperOs, terus tidak bisa dibuka, nuduh sistem operasi tidak resmi? Kocak ne aplikasi, padahal sebelumnya biasa2 aja."
9323,"selalu ada potongan, uang jadi ga utuh biaya ini lah itu lah, aneh sering amat"
9324,Login lemot banget
9325,Umfm.u
9326,Livin mandiri sangat baik dn memudhkn dlm transaksi...evey think for livin mandiri.
9327,Bodo kali transaksi gabisa eek masa bank kek gini cuman mau transfer doang banyak masalah kalah ama dana
9328,Kenapa saldo saya hilang sendiri dari mbaking mandiri
9329,Knp tiap kaliverikasi gagal trus ribet Livin sekarang
9330,Kebanyakan pemeliharaan GK jelas!!!!!!!!!!! Bikin nyesel pke livin
9331,Biarkan bintang yg berbicara
9332,Knp pas d uninstall HBS tu d download lgi GK mau login ini kyk mna sih tolong d baikin
9333,Knp tidak bisa login
9334,Kenapa seharian mbaking tidak bsa dipakai..dengan penjelasan bahwa tidak bsa proses..aneh
9335,"Kartu Debit dsruh ambil sndiri ke bank Krn gagal dikirim (ntah apa alasannya), Kalau tau gitu dari awal saya langsung ke banknya, karena tidak ada waktu mkanya saya buat online dan minta diantar ke rumah. Ngpain dikasih pilihan 2 opsi kalau ternyata harus ambil ke bank, berantakan sekali manajemen mandiri ini"
9336,Masa sistem operasi MIUI tidak di dukung cuma hp tertentu aja gitu yang bisa akses Livin ?
9337,sangat membantu
9338,Kenapa m banking saya di up date lagi blm bisa ya min?
9339,"Sama persis kejadian mba septy nurindah dengan saya,,, kejadian hari ini tgl 10/01/2025 hp saya selalu tidak support, padahal hp aku sudah android 14 Aku sudah call 14000 dan bikin laporan Suruh nunggu 4 hari kedepan,, dan saya jg sudah datang ke cabang terdekat di bilang baru kali ini kejadian seperti ini"
9340,"Ini kok GK bisa ya ,keterangan sistem operasi hp tidak memadai pdhl AQ juga pakek aplikasi mobile yg lain baik"" aja ini knpa mandiri tidak bisa tolong lah jngan di persulit"
9341,"repot banget nih aplikasi, dibutuhin buru buru sulit banget ngelag nya minta ampun"
9342,Saya restar hp saya... lalu instal ulang aplikasi livin ...ko malah gak bisa perangkat tidak mendukung.. aneh nie
9343,Ini kenapa aplikasi nya gk bisa kebuka ya udah diklik berapa kali ttep GK mau kebuka
9344,Ok
9345,Suka apk ini sangat membantu sekali
9346,Bagus
9347,Mantab
9348,PUAS dengan Aplikasi ini.. Seluruh Kemudahan dalam Satu Sentuhan...👍
9349,Mantap....minta d bantu saya ingin menanyakan apakah bisa ganti no yg terdaftar hilang bisa lngsung dowlod Livin baru
9350,Pindah device gagal login..alasan sedang perbaikan..masa iya udh 3 hari..ngerepotin bgt
9351,"mohon di bantu karna livin mandiri saya tidak bisa di buka, apakah ada solusi agar bisa di buka ??"
9352,Good
